,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio,Cum_Confirmerd,Cum_Deaths
22442,New York,US,2021-05-04 04:30:32,42.1657,-74.9481,2057276,52423,,,36.0,10575.318318327429,,,,84000036.0,USA,265430.02589603,,2021-05-03,51635592.0,2.5481753542062417,2428.0,65.0
22500,New York,US,2021-05-05 04:30:45,42.1657,-74.9481,2059485,52483,,,36.0,10586.673565831983,,,,84000036.0,USA,266011.6109333401,,2021-05-04,51748731.0,2.5483555354858134,2209.0,60.0
22558,New York,US,2021-05-06 04:30:57,42.1657,-74.9481,2061887,52538,,,36.0,10599.020919614666,,,,84000036.0,USA,266508.93376282114,,2021-05-05,51845478.0,2.54805428231518,2402.0,55.0
22616,New York,US,2021-05-07 04:30:42,42.1657,-74.9481,2064530,52572,,,36.0,10612.60712113325,,,,84000036.0,USA,267360.176370794,,2021-05-06,52011075.0,2.5464391411120206,2643.0,34.0
22674,New York,US,2021-05-08 04:30:57,42.1657,-74.9481,2066989,52611,,,36.0,10625.247480397034,,,,84000036.0,USA,268406.9975671806,,2021-05-07,52214719.0,2.545296564229418,2459.0,39.0
22732,New York,US,2021-05-09 04:31:08,42.1657,-74.9481,2070053,52653,,,36.0,10640.997810118159,,,,84000036.0,USA,269409.32305401564,,2021-05-08,52409707.0,2.5435580634891957,3064.0,42.0
22790,New York,US,2021-05-10 04:30:58,42.1657,-74.9481,2072426,52688,,,36.0,10653.19609093677,,,,84000036.0,USA,270687.094254877,,2021-05-09,52658279.0,2.542334442822084,2373.0,35.0
22848,New York,US,2021-05-11 04:31:00,42.1657,-74.9481,2074079,52729,,,36.0,10661.6932498888,,,,84000036.0,USA,271567.58600649005,,2021-05-10,52829566.0,2.5422850335016167,1653.0,41.0
22906,New York,US,2021-05-12 04:31:06,42.1657,-74.9481,2075539,52770,,,36.0,10669.198302562703,,,,84000036.0,USA,272135.81616239826,,2021-05-11,52940107.0,2.5424721000183568,1460.0,41.0
22964,New York,US,2021-05-13 04:31:15,42.1657,-74.9481,2077563,52825,,,36.0,10679.60256736543,,,,84000036.0,USA,272648.0925523096,,2021-05-12,53039763.0,2.5426425095171603,2024.0,55.0
