,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
368,Maharashtra,6,5,2,8,0.5519780516624451,0.5748385503336231,-11.539078000601386
369,Maharashtra,6,5,2,16,0.5607462525367737,0.5828464099335942,-11.890866150262209
370,Maharashtra,6,5,2,32,0.5554643273353577,0.5769434014432725,-11.631072514161497
371,Maharashtra,6,5,2,64,0.5315011739730835,0.5544856335453167,-10.666872464918782
372,Maharashtra,6,5,3,1,0.5673165917396545,0.590086400728945,-12.213109795064717
373,Maharashtra,6,5,3,5,0.563744843006134,0.5862576436599832,-12.042199668146266
374,Maharashtra,6,5,3,8,0.5652161836624146,0.5880330315657336,-12.121312498133939
375,Maharashtra,6,5,3,16,0.5710210800170898,0.5934632261303501,-12.364769315555062
376,Maharashtra,6,5,3,32,0.5669783353805542,0.5897426644920557,-12.19772039851838
377,Maharashtra,6,5,3,64,0.5651780962944031,0.5880327781588057,-12.121301671058257
378,Maharashtra,6,7,1,1,0.5592596530914307,0.5798333675983561,-12.881116362999618
379,Maharashtra,6,7,1,5,0.3579537272453308,0.3726073066992189,-4.732191235453106
380,Maharashtra,6,7,1,8,0.1656496673822403,0.1767802039869549,-0.29028357902536484
381,Maharashtra,6,7,1,16,0.10872422903776169,0.12389059912582322,0.366283990623014
382,Maharashtra,6,7,1,32,0.190591961145401,0.1976641698615127,-0.6131465841901031
383,Maharashtra,6,7,1,64,0.12230727821588516,0.12559366810500072,0.34874150835622275
384,Maharashtra,6,7,2,1,0.5538696646690369,0.5732282282674702,-12.566664788437118
385,Maharashtra,6,7,2,5,0.5677878260612488,0.5890920788449496,-13.327958717779012
386,Maharashtra,6,7,2,8,0.5613267421722412,0.5813676776510985,-12.954673698921898
387,Maharashtra,6,7,2,16,0.5369938015937805,0.5574837974366369,-11.831649255774087
388,Maharashtra,6,7,2,32,0.5253291130065918,0.5432148656916341,-11.18319649474766
389,Maharashtra,6,7,2,64,0.51936936378479,0.537204387237361,-10.915083899417965
390,Maharashtra,6,7,3,1,0.5687109231948853,0.5896125744643999,-13.353289701927487
391,Maharashtra,6,7,3,5,0.5705083012580872,0.5913242429368216,-13.43674528968445
392,Maharashtra,6,7,3,8,0.5697939395904541,0.5904722843836613,-13.395176561586759
393,Maharashtra,6,7,3,16,0.5653494596481323,0.5862451381522419,-13.189807336508885
394,Maharashtra,6,7,3,32,0.5696735978126526,0.5903104489453913,-13.387286886340345
395,Maharashtra,6,7,3,64,0.5631710290908813,0.5842409367721452,-13.092950100816495
396,Maharashtra,6,15,1,1,0.2928863763809204,0.34071584592503684,-6.107406645376937
397,Maharashtra,6,15,1,5,0.40977635979652405,0.41443298966863396,-9.515626723464713
398,Maharashtra,6,15,1,8,0.07695328444242477,0.0837854619130653,0.5702025680160971
399,Maharashtra,6,15,1,16,0.2390567511320114,0.24115121542250392,-2.5604539426057706
400,Maharashtra,6,15,1,32,0.13896866142749786,0.1410495521753647,-0.21806334205083688
401,Maharashtra,6,15,1,64,0.13539212942123413,0.136319305823275,-0.13773538524677065
402,Maharashtra,6,15,2,1,0.5747854709625244,0.5889691316792929,-20.237898502515055
403,Maharashtra,6,15,2,5,0.45935118198394775,0.46982034234822745,-12.514191279621624
404,Maharashtra,6,15,2,8,0.4363584816455841,0.440459882627327,-10.87788720498196
405,Maharashtra,6,15,2,16,0.4352668821811676,0.4512704353513331,-11.468100149040675
406,Maharashtra,6,15,2,32,0.4874610900878906,0.50047661000111,-14.335362331505658
407,Maharashtra,6,15,2,64,0.31045207381248474,0.32050790873914875,-5.28932447748907
408,Maharashtra,6,15,3,1,0.5768118500709534,0.5905013807799033,-20.348547985168157
409,Maharashtra,6,15,3,5,0.5612531304359436,0.575850549096411,-19.302340884835765
410,Maharashtra,6,15,3,8,0.5756098628044128,0.5890263837270989,-20.242027610486033
411,Maharashtra,6,15,3,16,0.5721725225448608,0.5861713705628858,-20.036608284409933
412,Maharashtra,6,15,3,32,0.5788454413414001,0.5926123562043137,-20.50145752948495
413,Maharashtra,6,15,3,64,0.5768343806266785,0.5905015574232036,-20.3485612839687
414,Maharashtra,6,30,1,1,0.6220587491989136,0.6277507568576615,-67.37389873368787
415,Maharashtra,6,30,1,5,0.27548348903656006,0.28221424696295805,-12.818912194427423
416,Maharashtra,6,30,1,8,0.18275226652622223,0.1913381377497802,-5.352124686593818
417,Maharashtra,6,30,1,16,0.2369922697544098,0.23838995970806762,-8.86033813067833
418,Maharashtra,6,30,1,32,0.18995125591754913,0.1917534326428872,-5.37972825754355
419,Maharashtra,6,30,1,64,0.13253961503505707,0.14114899496875363,-2.4567777565908226
420,Maharashtra,6,30,2,1,0.5878287553787231,0.5927137819340296,-59.95453056327776
421,Maharashtra,6,30,2,5,0.4648411273956299,0.46825750227731294,-37.0439359223159
422,Maharashtra,6,30,2,8,0.1783086657524109,0.1845743390809696,-4.910968221877351
423,Maharashtra,6,30,2,16,0.04823211207985878,0.05782365779879068,0.4198677149514958
424,Maharashtra,6,30,2,32,0.034365661442279816,0.04554925656349237,0.6400198598896443
425,Maharashtra,6,30,2,64,0.09341534972190857,0.09821034118159358,-0.6735178207706471
426,Maharashtra,6,30,3,1,0.6217024922370911,0.6265047793544761,-67.10276265598219
427,Maharashtra,6,30,3,5,0.6295603513717651,0.6318455596615664,-68.26882425729735
428,Maharashtra,6,30,3,8,0.5993548035621643,0.6034345109372657,-62.17950158054163
429,Maharashtra,6,30,3,16,0.6023187041282654,0.6061910934931694,-62.75803839820936
430,Maharashtra,6,30,3,32,0.5930611491203308,0.5972601381976711,-60.89319552956821
431,Maharashtra,6,30,3,64,0.5945937037467957,0.5991621803925719,-61.28804490923821
432,Delhi,1,5,1,1,0.29389646649360657,0.30919560760746906,-1.578827375754774
433,Delhi,1,5,1,5,0.4197861850261688,0.4414093726393713,-4.255798437103329
434,Delhi,1,5,1,8,0.49492695927619934,0.519500932310808,-6.279947825843572
435,Delhi,1,5,1,16,0.3531789481639862,0.3721906212164158,-2.7366852540156956
436,Delhi,1,5,1,32,0.37719687819480896,0.3960301282299851,-3.2306989493252694
437,Delhi,1,5,1,64,0.4263670742511749,0.44717611225058307,-4.394023362012576
438,Delhi,1,5,2,1,0.6247394680976868,0.6534005701693104,-10.516344294362089
439,Delhi,1,5,2,5,0.627485454082489,0.6560511514852888,-10.609968349897995
440,Delhi,1,5,2,8,0.6119208335876465,0.6402893582765804,-10.058805562984462
441,Delhi,1,5,2,16,0.6006956100463867,0.6296361159191045,-9.693869116949033
442,Delhi,1,5,2,32,0.6195700168609619,0.6481164114299346,-10.33082894401747
443,Delhi,1,5,2,64,0.6049144268035889,0.6338290068231065,-9.836769984412099
444,Delhi,1,5,3,1,0.6263099312782288,0.6552227699941346,-10.580666949533935
445,Delhi,1,5,3,5,0.6152495741844177,0.6445402896131599,-10.206132545239932
446,Delhi,1,5,3,8,0.6263482570648193,0.6554209831574208,-10.587674705026984
447,Delhi,1,5,3,16,0.6281891465187073,0.6570361061234247,-10.644855102180259
448,Delhi,1,5,3,32,0.6233212947845459,0.6522104960958349,-10.474432466047947
449,Delhi,1,5,3,64,0.6239983439445496,0.6529749939878536,-10.50134847376534
450,Delhi,1,7,1,1,0.6440286040306091,0.6710430583526887,-12.043040907839847
451,Delhi,1,7,1,5,0.5301170349121094,0.5554602438574517,-7.936840542742694
452,Delhi,1,7,1,8,0.43407583236694336,0.45407460450580134,-4.972174107312061
453,Delhi,1,7,1,16,0.07998837530612946,0.08605667001152285,0.7854902115269301
454,Delhi,1,7,1,32,0.2502403259277344,0.2619719774815756,-0.9878689458109284
455,Delhi,1,7,1,64,0.23252546787261963,0.24417377246898866,-0.7269354044042535
456,Delhi,1,7,2,1,0.6130542159080505,0.6394521397493913,-10.843884929076882
457,Delhi,1,7,2,5,0.6179555058479309,0.6441017338085485,-11.016748469100722
458,Delhi,1,7,2,8,0.5686368346214294,0.5944296059459813,-9.234789603822305
459,Delhi,1,7,2,16,0.6187899112701416,0.6452075993064947,-11.058048505501132
460,Delhi,1,7,2,32,0.6131446361541748,0.6394233831853888,-10.84281963151482
461,Delhi,1,7,2,64,0.6011910438537598,0.627736015768702,-10.413847964645077
462,Delhi,1,7,3,1,0.6366381049156189,0.6631899093441801,-11.739545159851769
463,Delhi,1,7,3,5,0.6294422745704651,0.6562540190437409,-11.4744676746078
464,Delhi,1,7,3,8,0.6263577938079834,0.6529792842120233,-11.35028152153191
465,Delhi,1,7,3,16,0.6291087865829468,0.655879620074312,-11.460236316187823
466,Delhi,1,7,3,32,0.6271497011184692,0.6540488385023598,-11.390771551561025
467,Delhi,1,7,3,64,0.6228314638137817,0.6497735885456843,-11.229315460530795
468,Delhi,1,15,1,1,0.2491106390953064,0.25588227671855196,-1.8893250702232467
469,Delhi,1,15,1,5,0.3114462196826935,0.3220839248288256,-3.5777716077346016
470,Delhi,1,15,1,8,0.23189082741737366,0.23755114908054883,-1.4901777362836803
471,Delhi,1,15,1,16,0.08115380257368088,0.08756071532310829,0.6616745809471081
472,Delhi,1,15,1,32,0.1617826372385025,0.16510759431808888,-0.2029572385001468
473,Delhi,1,15,1,64,0.07438107579946518,0.08234801610268437,0.7007581480895256
474,Delhi,1,15,2,1,0.6497413516044617,0.666407003100418,-18.597250973988757
475,Delhi,1,15,2,5,0.6156054735183716,0.6332204469244725,-16.693993966732293
476,Delhi,1,15,2,8,0.582233190536499,0.5975997249825418,-14.759297064876966
477,Delhi,1,15,2,16,0.5766453146934509,0.5917652234970591,-14.453075448528216
478,Delhi,1,15,2,32,0.6055484414100647,0.6218650155727588,-16.065078516726427
479,Delhi,1,15,2,64,0.6000046133995056,0.6160375045732092,-15.746744998635567
480,Delhi,1,15,3,1,0.6370630264282227,0.6545873424238093,-17.908247492959305
481,Delhi,1,15,3,5,0.6569788455963135,0.6740141238705172,-19.047212862995988
482,Delhi,1,15,3,8,0.6455968618392944,0.6628720327545055,-18.3898941991359
483,Delhi,1,15,3,16,0.6479045152664185,0.665011165890849,-18.515239463407912
484,Delhi,1,15,3,32,0.6422016024589539,0.6594971295107017,-18.192956788845127
485,Delhi,1,15,3,64,0.6428117752075195,0.6598482937287133,-18.213400445940575
486,Delhi,1,30,1,1,0.5535579919815063,0.5568987331620513,-70.89111421276868
487,Delhi,1,30,1,5,0.35850855708122253,0.35932210864737296,-28.928891254198913
488,Delhi,1,30,1,8,0.20596858859062195,0.215300075382914,-9.745116293442988
489,Delhi,1,30,1,16,0.13674984872341156,0.14807449676989126,-4.082569588261075
490,Delhi,1,30,1,32,0.18477888405323029,0.19646742768507833,-7.947545539453142
491,Delhi,1,30,1,64,0.09711904078722,0.12913635696863096,-2.865625698473276
492,Delhi,1,30,2,1,0.6684728860855103,0.671538823324115,-103.53578289082992
493,Delhi,1,30,2,5,0.31306636333465576,0.31378620814560604,-21.823932203187013
494,Delhi,1,30,2,8,0.5221660733222961,0.5238309776234169,-62.607033857014784
495,Delhi,1,30,2,16,0.5561701655387878,0.5579045185089379,-71.15103716347166
496,Delhi,1,30,2,32,0.5369772911071777,0.5385764045013869,-66.23840085650096
497,Delhi,1,30,2,64,0.5178763270378113,0.5193613104272764,-61.52618838292792
498,Delhi,1,30,3,1,0.6731594204902649,0.6763728204063556,-105.04619498860436
499,Delhi,1,30,3,5,0.666093111038208,0.669129105539481,-102.78691553347973
500,Delhi,1,30,3,8,0.6689143180847168,0.6721351474750092,-103.72153952367792
501,Delhi,1,30,3,16,0.6664844751358032,0.6695206889473566,-102.90842362906744
502,Delhi,1,30,3,32,0.6705184578895569,0.6735351146572433,-104.1582358697531
503,Delhi,1,30,3,64,0.6670143008232117,0.670131328081118,-103.09806126130952
504,Delhi,2,5,1,1,0.4792274534702301,0.5029773578458273,-5.8242115804107675
505,Delhi,2,5,1,5,0.3470040261745453,0.37056829494758425,-2.704180613949067
506,Delhi,2,5,1,8,0.1607787013053894,0.1777038023927457,0.1481775491125713
507,Delhi,2,5,1,16,0.14255701005458832,0.15182377647060472,0.37822215113800817
508,Delhi,2,5,1,32,0.06472030282020569,0.07027018783926745,0.866801945061993
509,Delhi,2,5,1,64,0.08548808842897415,0.08969152553675519,0.783000652214585
510,Delhi,2,5,2,1,0.626811146736145,0.6557194972417381,-10.598233298874355
511,Delhi,2,5,2,5,0.6235110759735107,0.6517900412652902,-10.45964189749045
512,Delhi,2,5,2,8,0.59735107421875,0.6251518065149975,-9.542087613669361
513,Delhi,2,5,2,16,0.6235073208808899,0.6522827348328062,-10.476973789220606
514,Delhi,2,5,2,32,0.6135511994361877,0.6420719042690575,-10.120466222168421
515,Delhi,2,5,2,64,0.6016061305999756,0.6299482208120856,-9.704474365942433
516,Delhi,2,5,3,1,0.6333732008934021,0.6620524109048522,-10.823346190677084
517,Delhi,2,5,3,5,0.6226773858070374,0.6517690994250199,-10.458906111454578
518,Delhi,2,5,3,8,0.6207899451255798,0.6499946694889108,-10.396597565000333
519,Delhi,2,5,3,16,0.6179125308990479,0.6469219605358945,-10.289102337443818
520,Delhi,2,5,3,32,0.6219931244850159,0.6508771892047049,-10.427565456303192
521,Delhi,2,5,3,64,0.6238246560096741,0.6529087429584214,-10.499012725793355
522,Delhi,2,7,1,1,0.3118113577365875,0.348661234575982,-2.52115730252716
523,Delhi,2,7,1,5,0.5513954162597656,0.5761244156251618,-8.61414312824766
524,Delhi,2,7,1,8,0.42373448610305786,0.4448150566824091,-4.731087239325851
525,Delhi,2,7,1,16,0.10823004692792892,0.11652306705304712,0.6067199900295814
526,Delhi,2,7,1,32,0.13142557442188263,0.1417372940931129,0.4181026304114627
527,Delhi,2,7,1,64,0.04594843089580536,0.05296632520996734,0.9187398364719761
528,Delhi,2,7,2,1,0.6365346908569336,0.6630819823381674,-11.735396320412418
529,Delhi,2,7,2,5,0.6241976022720337,0.6510623521697528,-11.277874609619948
530,Delhi,2,7,2,8,0.5970592498779297,0.6229501248520682,-10.240471119541859
531,Delhi,2,7,2,16,0.5791642665863037,0.6057629516529979,-9.628781028772812
532,Delhi,2,7,2,32,0.584930956363678,0.6101038804090767,-9.78165946979509
533,Delhi,2,7,2,64,0.5681867599487305,0.5930972777983846,-9.188961274242104
534,Delhi,2,7,3,1,0.6207462549209595,0.648103788979686,-11.166542132366741
535,Delhi,2,7,3,5,0.6289370059967041,0.6558520381987428,-11.459187255691536
536,Delhi,2,7,3,8,0.6308715343475342,0.65758911381056,-11.525274985415663
537,Delhi,2,7,3,16,0.6278941035270691,0.6545268551334478,-11.408890477077234
538,Delhi,2,7,3,32,0.6233006119728088,0.650228210882,-11.246434576268822
539,Delhi,2,7,3,64,0.6258994936943054,0.6526240814369108,-11.336848219725521
540,Delhi,2,15,1,1,0.6136966943740845,0.6311547264114351,-16.578739056708727
541,Delhi,2,15,1,5,0.16093087196350098,0.1672320622923378,-0.2341136401593169
542,Delhi,2,15,1,8,0.19966036081314087,0.20332990911374232,-0.8243935194408396
543,Delhi,2,15,1,16,0.16405817866325378,0.16832293826427927,-0.25026672061558286
544,Delhi,2,15,1,32,0.15453863143920898,0.16000873471051072,-0.12980486334132446
545,Delhi,2,15,1,64,0.09083687514066696,0.09920941256342393,0.5656680571319257
546,Delhi,2,15,2,1,0.6500790119171143,0.6672806793111836,-18.648670407623136
547,Delhi,2,15,2,5,0.534109354019165,0.5494009809024916,-12.319716064676786
548,Delhi,2,15,2,8,0.5643024444580078,0.5791080468057607,-13.799099547495477
549,Delhi,2,15,2,16,0.27991846203804016,0.2881040664399772,-2.6628136586631372
550,Delhi,2,15,2,32,0.3775279223918915,0.3879552397447744,-5.641700436731194
551,Delhi,2,15,2,64,0.46870794892311096,0.4814783050189156,-9.229856449747789
552,Delhi,2,15,3,1,0.6614654064178467,0.6783797958834306,-19.307752473525525
553,Delhi,2,15,3,5,0.6521359086036682,0.6691593913549396,-18.759467923288916
554,Delhi,2,15,3,8,0.6384409070014954,0.6557835783336535,-17.97741819944794
555,Delhi,2,15,3,16,0.6388280987739563,0.6559129258014696,-17.984907129977177
556,Delhi,2,15,3,32,0.637653112411499,0.6549570425521459,-17.929609231912586
557,Delhi,2,15,3,64,0.6351383328437805,0.6520604872027593,-17.76254884293913
558,Delhi,2,30,1,1,0.4232812225818634,0.4246344565078858,-40.797782653897606
559,Delhi,2,30,1,5,0.32242533564567566,0.324636798806535,-23.429708354046177
560,Delhi,2,30,1,8,0.21632517874240875,0.2174517303787181,-9.960957093323627
561,Delhi,2,30,1,16,0.2566623091697693,0.25967376920570534,-14.630717342612249
562,Delhi,2,30,1,32,0.07249074429273605,0.09792931051071392,-1.2230443947295062
563,Delhi,2,30,1,64,0.18569134175777435,0.20481385051362358,-8.723919884365298
564,Delhi,2,30,2,1,0.6814510822296143,0.6845949742640629,-107.64011495291572
565,Delhi,2,30,2,5,0.6295076012611389,0.6324488218809361,-91.7200306984667
566,Delhi,2,30,2,8,0.5021728873252869,0.5038127664599171,-57.838433535354724
567,Delhi,2,30,2,16,0.3767130672931671,0.37772576796657925,-32.07318784038095
568,Delhi,2,30,2,32,0.23278647661209106,0.2439027084763059,-12.78973781806065
569,Delhi,2,30,2,64,0.13662928342819214,0.15679793247727322,-4.699062964092178
570,Delhi,2,30,3,1,0.6893607974052429,0.6924810299530144,-110.15743346894774
571,Delhi,2,30,3,5,0.6818562746047974,0.6850098247937283,-107.77181403698089
572,Delhi,2,30,3,8,0.6512827277183533,0.6545405147768272,-98.31065998266386
573,Delhi,2,30,3,16,0.6629224419593811,0.6659442717961063,-101.80128319843037
574,Delhi,2,30,3,32,0.669922411441803,0.6728973815996846,-103.95918235235256
575,Delhi,2,30,3,64,0.6581563949584961,0.6610859526082188,-100.30680499229837
576,Delhi,3,5,1,1,0.6245297789573669,0.6535518446950478,-10.521678059972608
577,Delhi,3,5,1,5,0.12188835442066193,0.13269398815222957,0.5250388202508401
578,Delhi,3,5,1,8,0.1430170089006424,0.15685573823430923,0.3363234540840817
579,Delhi,3,5,1,16,0.12600122392177582,0.13735480852057627,0.4910872164158252
580,Delhi,3,5,1,32,0.09610643237829208,0.10262712602585365,0.7158942975470226
581,Delhi,3,5,1,64,0.07189107686281204,0.07888688579276246,0.8321330221474412
582,Delhi,3,5,2,1,0.6190196871757507,0.647908098055817,-10.323546875861005
583,Delhi,3,5,2,5,0.6051251292228699,0.6335700880869888,-9.827918183044725
584,Delhi,3,5,2,8,0.5829114317893982,0.610468665524026,-9.052692206860007
585,Delhi,3,5,2,16,0.6042584776878357,0.6327241671099452,-9.79902255581294
586,Delhi,3,5,2,32,0.6083765625953674,0.6364300781404643,-9.925895635201016
587,Delhi,3,5,2,64,0.587844729423523,0.6155344639928713,-9.220223715277154
588,Delhi,3,5,3,1,0.6294316053390503,0.6582644289712087,-10.688437070987662
589,Delhi,3,5,3,5,0.6216172575950623,0.6506771567671931,-10.420543881377066
590,Delhi,3,5,3,8,0.621866762638092,0.6507439097743432,-10.422887508549863
591,Delhi,3,5,3,16,0.6178892254829407,0.6463951441101471,-10.270724524056593
592,Delhi,3,5,3,32,0.6229579448699951,0.6518611379084003,-10.462142552567785
593,Delhi,3,5,3,64,0.6216480135917664,0.650603800711332,-10.417967794942038
594,Delhi,3,7,1,1,0.49981489777565,0.5205344073459826,-6.848323942739004
595,Delhi,3,7,1,5,0.18788206577301025,0.20684837865830288,-0.23931657054445532
596,Delhi,3,7,1,8,0.147861510515213,0.159966973364373,0.2587944270178396
597,Delhi,3,7,1,16,0.11816851794719696,0.12554873038430092,0.5434348518550624
598,Delhi,3,7,1,32,0.0698547512292862,0.07940846528529033,0.8173533452720149
599,Delhi,3,7,1,64,0.08063904941082001,0.08979169228882361,0.766465881053782
600,Delhi,3,7,2,1,0.6257079243659973,0.6526598821077295,-11.338203199790692
601,Delhi,3,7,2,5,0.5693676471710205,0.5951991967138771,-9.261307523944327
602,Delhi,3,7,2,8,0.6126254796981812,0.6392320981493442,-10.835736167968296
603,Delhi,3,7,2,16,0.5748499631881714,0.6002555869039882,-9.436394819272879
604,Delhi,3,7,2,32,0.5819861888885498,0.6072849720432676,-9.682258830629944
605,Delhi,3,7,2,64,0.5764845013618469,0.6012719926757393,-9.47176695778715
606,Delhi,3,7,3,1,0.6349207162857056,0.6615510234819368,-11.67665954988728
607,Delhi,3,7,3,5,0.6296190023422241,0.6562503405978818,-11.474327720410662
608,Delhi,3,7,3,8,0.6232224702835083,0.6502636622321291,-11.247769551405723
609,Delhi,3,7,3,16,0.6199747323989868,0.64712156489468,-11.129693583973063
610,Delhi,3,7,3,32,0.6229490041732788,0.6498820518805163,-11.233398831006756
611,Delhi,3,7,3,64,0.6248472332954407,0.6514913735115017,-11.2940602854174
612,Delhi,3,15,1,1,0.36526796221733093,0.3854616134657111,-5.55659431929779
613,Delhi,3,15,1,5,0.19921080768108368,0.2047691651860226,-0.8503130178345104
614,Delhi,3,15,1,8,0.21859391033649445,0.22285546208278822,-1.1916067994490978
615,Delhi,3,15,1,16,0.1409023404121399,0.1492105044837955,0.017540039494872373
616,Delhi,3,15,1,32,0.0792430192232132,0.10032344566771882,0.5558588972584981
617,Delhi,3,15,1,64,0.10551425814628601,0.12265893924097605,0.33608190608191824
618,Delhi,3,15,2,1,0.6049696207046509,0.623176082977457,-16.137110973718382
619,Delhi,3,15,2,5,0.32657521963119507,0.3455870697565202,-4.27024745674142
620,Delhi,3,15,2,8,0.1586117446422577,0.1669041585628719,-0.22927860049416693
621,Delhi,3,15,2,16,0.2522134482860565,0.2611957277388178,-2.0105660082067027
622,Delhi,3,15,2,32,0.39140039682388306,0.40094566021744715,-6.09393277120249
623,Delhi,3,15,2,64,0.30432283878326416,0.312259068595614,-3.302750296087834
624,Delhi,3,15,3,1,0.6613425016403198,0.6782572375627435,-19.30041451229842
625,Delhi,3,15,3,5,0.651281476020813,0.668359675538326,-18.712266963795134
626,Delhi,3,15,3,8,0.6431976556777954,0.6604739220486409,-18.249852800833732
627,Delhi,3,15,3,16,0.644605278968811,0.6617051412540915,-18.32168736773992
628,Delhi,3,15,3,32,0.6287660598754883,0.6458104011607123,-17.404590587130034
629,Delhi,3,15,3,64,0.6392776370048523,0.6564288349801888,-18.014783282976524
630,Delhi,3,30,1,1,0.14847280085086823,0.1870817247638777,-7.113074837874674
631,Delhi,3,30,1,5,0.25133445858955383,0.25866889322832576,-14.509977099341615
632,Delhi,3,30,1,8,0.08439823985099792,0.11071690282510903,-1.841519549820854
633,Delhi,3,30,1,16,0.14479726552963257,0.16264551048479678,-5.132067971076904
634,Delhi,3,30,1,32,0.19645607471466064,0.2098465275101326,-9.207665151308928
635,Delhi,3,30,1,64,0.11117979884147644,0.1463081571495825,-3.962035635476828
636,Delhi,3,30,2,1,0.6795100569725037,0.682716242379955,-107.04464491218287
637,Delhi,3,30,2,5,0.2519042491912842,0.2569267924505804,-14.301765114203743
638,Delhi,3,30,2,8,0.20401912927627563,0.20710821340631602,-8.94299768090274
639,Delhi,3,30,2,16,0.4723946154117584,0.47371740470618207,-51.01893129682891
640,Delhi,3,30,2,32,0.25079357624053955,0.2592961363797703,-14.585292975138545
641,Delhi,3,30,2,64,0.2678510844707489,0.27675675342817524,-16.7549415826424
642,Delhi,3,30,3,1,0.6897727251052856,0.6929198255331217,-110.29835527915652
643,Delhi,3,30,3,5,0.6592391729354858,0.6624113761356898,-100.7134337773689
644,Delhi,3,30,3,8,0.6467255353927612,0.6494987489939352,-96.78660026567383
645,Delhi,3,30,3,16,0.6629513502120972,0.6660908855078659,-101.84654940770845
646,Delhi,3,30,3,32,0.6482329368591309,0.6510473836012013,-97.2534931830182
647,Delhi,3,30,3,64,0.6437079906463623,0.6463248064584656,-95.83323102372965
648,Delhi,4,5,1,1,0.5676019787788391,0.5983514171070663,-8.657579726919547
649,Delhi,4,5,1,5,0.08933655917644501,0.1015184426115554,0.7219995125079854
650,Delhi,4,5,1,8,0.11785154789686203,0.1291226030826133,0.5502613816480397
651,Delhi,4,5,1,16,0.07558847963809967,0.08099711625626832,0.8230319998631173
652,Delhi,4,5,1,32,0.07526352256536484,0.08286162293740801,0.8147908127257335
653,Delhi,4,5,1,64,0.016521720215678215,0.019543205267948272,0.989697391363782
654,Delhi,4,5,2,1,0.6261007189750671,0.6550691971372374,-10.575239665803162
655,Delhi,4,5,2,5,0.6080498099327087,0.6361230977727657,-9.91535775223265
656,Delhi,4,5,2,8,0.6030547618865967,0.6306491418835536,-9.728308517898906
657,Delhi,4,5,2,16,0.590994119644165,0.6195083633178523,-9.352614038314846
658,Delhi,4,5,2,32,0.5752933621406555,0.6022251739753175,-8.783031387061921
659,Delhi,4,5,2,64,0.5926505923271179,0.6205732215649017,-9.388232103759128
660,Delhi,4,5,3,1,0.6225159168243408,0.6516006943373496,-10.452985330538658
661,Delhi,4,5,3,5,0.622070848941803,0.6511088578201828,-10.435701628685816
662,Delhi,4,5,3,8,0.6260323524475098,0.6548146263278096,-10.566245552366157
663,Delhi,4,5,3,16,0.6252802014350891,0.6544174766417312,-10.552218727304458
664,Delhi,4,5,3,32,0.6253376007080078,0.6543196716892101,-10.54876554079603
665,Delhi,4,5,3,64,0.6229280829429626,0.6518423243422518,-10.4614799848619
666,Delhi,4,7,1,1,0.5380542874336243,0.5583719466744848,-8.030779195338182
667,Delhi,4,7,1,5,0.13432179391384125,0.1576126405232617,0.28045148709895307
668,Delhi,4,7,1,8,0.23809996247291565,0.2538924433548994,-0.8671433056456046
669,Delhi,4,7,1,16,0.1755428910255432,0.1923363818377299,-0.07152150719647365
670,Delhi,4,7,1,32,0.09906522929668427,0.10688435714316004,0.6690926994390196
671,Delhi,4,7,1,64,0.03374287858605385,0.038528492238229656,0.9570026143946873
672,Delhi,4,7,2,1,0.6144305467605591,0.6418595629937215,-10.933231335206145
673,Delhi,4,7,2,5,0.6334992051124573,0.6602883065770232,-11.628311844006689
674,Delhi,4,7,2,8,0.5771045088768005,0.6032839827437357,-9.541965764260825
675,Delhi,4,7,2,16,0.5815334916114807,0.607336326536088,-9.684065159969608
676,Delhi,4,7,2,32,0.5459762811660767,0.5719226681796779,-8.474421291413426
677,Delhi,4,7,2,64,0.5737602114677429,0.5983542312179836,-9.370382006399115
678,Delhi,4,7,3,1,0.6303072571754456,0.6571132794677927,-11.507154440082443
679,Delhi,4,7,3,5,0.632033109664917,0.6587805775995941,-11.57070480237055
680,Delhi,4,7,3,8,0.6321447491645813,0.658806566672554,-11.571696038787286
681,Delhi,4,7,3,16,0.6276097297668457,0.6543346109468473,-11.401602830013255
682,Delhi,4,7,3,32,0.6262397170066833,0.6533110294338264,-11.362834773369363
683,Delhi,4,7,3,64,0.62288498878479,0.6497468712244443,-11.228308020925166
684,Delhi,4,15,1,1,0.4261220693588257,0.46198009317413397,-8.418085068104793
685,Delhi,4,15,1,5,0.21347233653068542,0.22000773771181859,-1.1359541886219993
686,Delhi,4,15,1,8,0.1524326652288437,0.15653854787465604,-0.08133100325605014
687,Delhi,4,15,1,16,0.0812932550907135,0.08488887163981351,0.6820069858935899
688,Delhi,4,15,1,32,0.015171647071838379,0.01765285442149235,0.98624862992714
689,Delhi,4,15,1,64,0.07175454497337341,0.07645094624647757,0.7420819171314561
690,Delhi,4,15,2,1,0.6348031163215637,0.6525834151548743,-17.792655121274915
691,Delhi,4,15,2,5,0.6024303436279297,0.6201705068658848,-15.972203751960041
692,Delhi,4,15,2,8,0.5109999179840088,0.5229045090142262,-11.06593108168576
693,Delhi,4,15,2,16,0.47721853852272034,0.49045960317238874,-9.615062364181428
694,Delhi,4,15,2,32,0.14210452139377594,0.15130041557045043,-0.010174281654862893
695,Delhi,4,15,2,64,0.26933377981185913,0.2774178446265051,-2.396134218958962
696,Delhi,4,15,3,1,0.6591963171958923,0.6761516812646149,-19.174572890500666
