,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
247,Uttar-Pradesh,5,7,1,8,0.10957071185112,0.14076403526367964,0.6076671652673009
248,Uttar-Pradesh,5,7,1,16,0.16879580914974213,0.1825941448667671,0.33984647818690394
249,Uttar-Pradesh,5,7,1,32,0.05768103897571564,0.06295182037776954,0.921532865932349
250,Uttar-Pradesh,5,15,1,1,0.3194918930530548,0.33383930691971975,-2.2269644409860256
251,Uttar-Pradesh,5,15,1,5,0.17017512023448944,0.1827821037910388,0.03264344226653093
252,Uttar-Pradesh,5,15,1,8,0.2623552978038788,0.27804712641190954,-1.2384944872776562
253,Uttar-Pradesh,5,15,1,16,0.1521078199148178,0.1562039426633561,0.2935146401842459
254,Uttar-Pradesh,5,15,1,32,0.21709300577640533,0.22696902536183539,-0.49159999898440754
255,Uttar-Pradesh,6,5,1,1,0.2706685960292816,0.29185501755186394,-0.5816275297362681
256,Uttar-Pradesh,6,5,1,5,0.32049453258514404,0.36242061107404416,-1.4389093767259253
257,Uttar-Pradesh,6,5,1,8,0.09980308264493942,0.11421710291691202,0.757767635603014
258,Uttar-Pradesh,6,5,1,16,0.10717394948005676,0.11887956377448683,0.7375876115304658
259,Uttar-Pradesh,6,5,1,32,0.1394808292388916,0.1524345176455086,0.5685439646935957
260,Uttar-Pradesh,6,7,1,1,0.2960924208164215,0.3123695220352457,-0.9320065235938184
261,Uttar-Pradesh,6,7,1,5,0.2306710183620453,0.25983764969299383,-0.3368274709052417
262,Uttar-Pradesh,6,7,1,8,0.10976603627204895,0.13758613099562275,0.6251819060964909
263,Uttar-Pradesh,6,7,1,16,0.20244339108467102,0.22037880623441242,0.038363547699762246
264,Uttar-Pradesh,6,7,1,32,0.11918845027685165,0.1259499677043016,0.6859004353037694
265,Uttar-Pradesh,6,15,1,1,0.332247257232666,0.34258351947012594,-2.3982253444834414
266,Uttar-Pradesh,6,15,1,5,0.2644978165626526,0.28629480665088824,-1.3732641948571809
267,Uttar-Pradesh,6,15,1,8,0.15513727068901062,0.15870603053858548,0.27070027658634854
268,Uttar-Pradesh,6,15,1,16,0.19356957077980042,0.1998061794400564,-0.1559444909037333
269,Uttar-Pradesh,6,15,1,32,0.12952359020709991,0.13752712637828626,0.45235897407116665
270,Kerala,1,5,1,1,0.29488542675971985,0.321001451689566,-1.200609234459225
271,Kerala,1,5,1,5,0.5223743915557861,0.5547731091695952,-5.572941410104288
272,Kerala,1,5,1,8,0.1052844226360321,0.12771756297773987,0.6516384763446308
273,Kerala,1,5,1,16,0.0772821456193924,0.09171969131396103,0.820338852693724
274,Kerala,1,5,1,32,0.07444565743207932,0.08790393304737883,0.8349765688093403
275,Kerala,1,7,1,1,0.5667667984962463,0.6020976076996926,-6.947648386590002
276,Kerala,1,7,1,5,0.13250933587551117,0.1537259379317654,0.481917188002852
277,Kerala,1,7,1,8,0.1224602535367012,0.14671550953326337,0.5280924923136328
278,Kerala,1,7,1,16,0.07947573810815811,0.09316509794063689,0.8097120168612042
279,Kerala,1,7,1,32,0.07145640254020691,0.0827835616121656,0.8497574018631473
280,Kerala,1,15,1,1,0.5344295501708984,0.5633301966295815,-7.079319646116746
281,Kerala,1,15,1,5,0.15940341353416443,0.17109756857386252,0.2546909183972389
282,Kerala,1,15,1,8,0.1245618611574173,0.13984801296577448,0.5020780193437955
283,Kerala,1,15,1,16,0.08537539094686508,0.09348154872471133,0.7775151341087215
284,Kerala,1,15,1,32,0.11470278352499008,0.12406606767554834,0.6081185073930814
285,Kerala,2,5,1,1,0.2777208089828491,0.3372051253321543,-1.4283835819978319
286,Kerala,2,5,1,5,0.16621197760105133,0.1915788845130893,0.2161657084203128
287,Kerala,2,5,1,8,0.14087633788585663,0.1673358593210392,0.40199195370164864
288,Kerala,2,5,1,16,0.08611535280942917,0.09837536213019293,0.7933184693597812
289,Kerala,2,5,1,32,0.06744939833879471,0.07576210195449878,0.8774162190947385
290,Kerala,2,7,1,1,0.29220065474510193,0.35583986046691213,-1.77596516064028
291,Kerala,2,7,1,5,0.1426079124212265,0.1686287654172811,0.37659803046428253
292,Kerala,2,7,1,8,0.14107951521873474,0.16537780533643623,0.4004031165977099
293,Kerala,2,7,1,16,0.14041267335414886,0.16137091644122975,0.42910611794883835
294,Kerala,2,7,1,32,0.11881453543901443,0.13779652034689227,0.5837240554663349
295,Kerala,2,15,1,1,0.3191382884979248,0.3717266508131054,-2.5180023780524485
296,Kerala,2,15,1,5,0.11926702409982681,0.1332636840957171,0.5478605866929291
297,Kerala,2,15,1,8,0.1650916188955307,0.18735117767919296,0.10636201897451947
298,Kerala,2,15,1,16,0.12882226705551147,0.1443608155445505,0.4694243636573342
299,Kerala,2,15,1,32,0.13683535158634186,0.14704965241143692,0.44947543766294806
300,Kerala,3,5,1,1,0.4400077164173126,0.4741723674231469,-3.8017711838168564
301,Kerala,3,5,1,5,0.12223009765148163,0.14356887513721078,0.5598004720893871
302,Kerala,3,5,1,8,0.15495486557483673,0.17758626320916338,0.3264842571110912
303,Kerala,3,5,1,16,0.1171795129776001,0.1366086243834954,0.6014478335626025
304,Kerala,3,5,1,32,0.0949438139796257,0.1086279055513537,0.7479934722369781
305,Kerala,3,7,1,1,0.38017702102661133,0.4142309961627589,-2.761750832774514
306,Kerala,3,7,1,5,0.1335180252790451,0.156259792736264,0.46469738269746474
307,Kerala,3,7,1,8,0.14001241326332092,0.15953013685923467,0.4420564057623765
308,Kerala,3,7,1,16,0.14915086328983307,0.17189742072127645,0.3521961432646682
309,Kerala,3,7,1,32,0.13734650611877441,0.15503082274639707,0.47308449765467364
310,Kerala,3,15,1,1,0.11311647295951843,0.12519526875892387,0.6009525142732413
311,Kerala,3,15,1,5,0.1900903433561325,0.21432646118483822,-0.16950012427906747
312,Kerala,3,15,1,8,0.18998895585536957,0.2084619284159759,-0.10637453660211182
313,Kerala,3,15,1,16,0.17767353355884552,0.19785170785761141,0.003382974577571085
314,Kerala,3,15,1,32,0.18388496339321136,0.20205761071486533,-0.03943933495802843
315,Kerala,4,5,1,1,0.2386673092842102,0.2903952803301461,-0.8009765573281888
316,Kerala,4,5,1,5,0.09294199198484421,0.11151071683016839,0.7344403231951333
317,Kerala,4,5,1,8,0.17071188986301422,0.20640301302639247,0.09016835792329714
318,Kerala,4,5,1,16,0.13678497076034546,0.1543772041688545,0.4910263709479915
319,Kerala,4,5,1,32,0.06826888769865036,0.07531347218257983,0.8788637029215888
320,Kerala,4,7,1,1,0.6154241561889648,0.6516056339248087,-8.308389305651257
321,Kerala,4,7,1,5,0.1471918672323227,0.16263268354093485,0.42014353836481166
