,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio
9877,Wyoming,US,2020-09-29 04:30:25,42.756,-107.3025,5754,50,4613.0,1091.0,56.0,994.1962025644524,100116.0,,0.8689607229753216,84000056.0,USA,17298.391904056785,,2020-09-28,,
9878,Alabama,US,2020-09-30 04:30:25,32.3182,-86.9023,153584,2517,64583.0,86454.0,1.0,3131.719484375972,1119712.0,,1.6391627701004208,84000001.0,USA,22836.42163206161,,2020-09-29,,
9879,Alaska,US,2020-09-30 04:30:25,61.3707,-152.4044,7770,56,4324.0,3342.0,2.0,1055.5741615348336,451056.0,,0.7252007252007252,84000002.0,USA,61657.99779917845,,2020-09-29,,
9880,American Samoa,US,2020-09-30 04:30:25,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,2020-09-29,,
9881,Arizona,US,2020-09-30 04:30:25,33.7298,-111.4312,218184,5632,35125.0,177427.0,4.0,2997.5612460272882,2174410.0,,2.5813075202581306,84000004.0,USA,19969.56331727144,,2020-09-29,,
9882,Arkansas,US,2020-09-30 04:30:25,34.9697,-92.3731,82755,1350,74440.0,6965.0,5.0,2742.225803928949,1007905.0,,1.6313213703099512,84000005.0,USA,33398.623634934534,,2020-09-29,,
9883,California,US,2020-09-30 04:30:25,36.1162,-119.6816,818727,15818,,799872.0,6.0,2064.3080496888265,14613545.0,,1.9348890583507223,84000006.0,USA,36984.87174462444,,2020-09-29,,
9884,Colorado,US,2020-09-30 04:30:25,39.0598,-105.3111,70025,2046,6469.0,61489.0,8.0,1215.6139819571515,1326642.0,,2.9226901319924576,84000008.0,USA,23037.034515907657,,2020-09-29,,
9885,Connecticut,US,2020-09-30 04:30:25,41.5978,-72.7554,57329,4505,9310.0,43514.0,9.0,1607.977141812146,1581592.0,,7.85815206963317,84000009.0,USA,44360.86071051223,,2020-09-29,,
9886,Delaware,US,2020-09-30 04:30:25,39.3185,-75.5071,20531,651,10599.0,9297.0,10.0,2108.416413011777,285488.0,,3.0928839316156056,84000010.0,USA,29317.986699035908,,2020-09-29,,
9887,Diamond Princess,US,2020-09-30 04:30:25,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2020-09-29,,
9888,District of Columbia,US,2020-09-30 04:30:25,38.8974,-77.0268,15300,626,12115.0,2559.0,11.0,2167.909554246623,386396.0,,4.091503267973857,84000011.0,USA,54749.776478606414,,2020-09-29,,
9889,Florida,US,2020-09-30 04:30:25,27.7663,-81.6868,704568,14143,,690425.0,12.0,3280.4573405475635,5290116.0,,2.0073293138490538,84000012.0,USA,24630.695496457563,,2020-09-29,,
9890,Georgia,US,2020-09-30 04:30:25,33.0406,-83.6431,316306,6994,,309312.0,13.0,2979.122146682864,2910833.0,,2.211149962378204,84000013.0,USA,27415.62618349104,,2020-09-29,,
9891,Grand Princess,US,2020-09-30 04:30:25,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-09-29,,
9892,Guam,US,2020-09-30 04:30:25,13.4443,144.7937,2443,47,1811.0,585.0,66.0,1487.5570088108677,49727.0,,1.9238641015145312,316.0,GUM,30279.061554293086,,2020-09-29,,
9893,Hawaii,US,2020-09-30 04:30:25,21.0943,-157.4983,12290,134,10215.0,1941.0,15.0,868.0163178592418,296414.0,,1.0903173311635477,84000015.0,USA,20935.084527414907,,2020-09-29,,
9894,Idaho,US,2020-09-30 04:30:25,44.2405,-114.4788,41434,464,21796.0,19174.0,16.0,2318.550248591965,304891.0,,1.119853260607231,84000016.0,USA,17060.99106635741,,2020-09-29,,
9895,Illinois,US,2020-09-30 04:30:25,40.3495,-88.9861,293448,8881,,284567.0,17.0,2315.7524084344313,5568765.0,,3.026430577138028,84000017.0,USA,43946.05163693521,,2020-09-29,,
9896,Indiana,US,2020-09-30 04:30:25,39.8494,-86.2583,119066,3632,93921.0,21533.0,18.0,1768.599625175592,1371355.0,,3.0336116103673594,84000018.0,USA,20370.029554891196,,2020-09-29,,
9897,Iowa,US,2020-09-30 04:30:25,42.0115,-93.2105,88235,1341,67477.0,19417.0,19.0,2796.609900889679,758388.0,,1.5198050660168867,84000019.0,USA,24037.1212049178,,2020-09-29,,
9898,Kansas,US,2020-09-30 04:30:25,38.5266,-96.7265,60844,653,2051.0,55648.0,20.0,2002.8737032808685,513909.0,,1.115681233933162,84000020.0,USA,17640.014087050007,,2020-09-29,,
9899,Kentucky,US,2020-09-30 04:30:25,37.6681,-84.6701,67856,1170,11792.0,54894.0,21.0,1518.821990776854,1362929.0,,1.7242395661400614,84000021.0,USA,30506.462760367638,,2020-09-29,,
9900,Louisiana,US,2020-09-30 04:30:25,31.1695,-91.8678,165624,5490,149640.0,10494.0,22.0,3562.7304629975,2307757.0,,3.3147369946384577,84000022.0,USA,49642.05770356785,,2020-09-29,,
9901,Maine,US,2020-09-30 04:30:25,44.6939,-69.3819,5337,141,4629.0,567.0,23.0,397.0355866485346,428054.0,,2.6419336706014613,84000023.0,USA,31844.232903738397,,2020-09-29,,
9902,Maryland,US,2020-09-30 04:30:25,39.0639,-76.8021,124311,3946,7509.0,112856.0,24.0,2056.1954982731468,1610310.0,,3.1742967235401536,84000024.0,USA,26635.71343504784,,2020-09-29,,
9903,Massachusetts,US,2020-09-30 04:30:25,42.2302,-71.5301,131584,9423,111479.0,10682.0,25.0,1909.0887591924152,3988224.0,,7.1612050097276265,84000025.0,USA,57863.217469763884,,2020-09-29,,
9904,Michigan,US,2020-09-30 04:30:25,43.3266,-84.5361,136820,7072,95051.0,34697.0,26.0,1370.0005917777735,3618084.0,,5.168834965648297,84000026.0,USA,36228.45505848336,,2020-09-29,,
9905,Minnesota,US,2020-09-30 04:30:25,45.6945,-93.9002,98447,2072,88380.0,7995.0,27.0,1745.6280835345285,2017350.0,,2.104685770008228,84000027.0,USA,35770.951012406484,,2020-09-29,,
9906,Mississippi,US,2020-09-30 04:30:25,32.7416,-89.6787,97638,2957,89737.0,4944.0,28.0,3280.682519591593,736481.0,,3.028533972428768,84000028.0,USA,24746.106461739648,,2020-09-29,,
9907,Missouri,US,2020-09-30 04:30:25,38.4561,-92.2884,130194,2095,,124465.0,29.0,2061.6290732860734,1303034.0,,1.6328014478665307,84000029.0,USA,21230.945601317035,,2020-09-29,,
9908,Montana,US,2020-09-30 04:30:25,46.9219,-110.4544,12724,177,9093.0,3454.0,30.0,1190.5185174096025,339926.0,,1.3910719899402704,84000030.0,USA,31805.108263830283,,2020-09-29,,
9909,Nebraska,US,2020-09-30 04:30:25,41.1254,-98.2681,45044,478,33087.0,11479.0,31.0,2328.567706502455,452557.0,,1.061184619483172,84000031.0,USA,23395.116231942797,,2020-09-29,,
9910,Nevada,US,2020-09-30 04:30:25,38.3135,-117.0554,79595,1593,2093.0,75909.0,32.0,2584.122362633581,695720.0,,2.001381996356555,84000032.0,USA,22587.167662936557,,2020-09-29,,
9911,New Hampshire,US,2020-09-30 04:30:25,43.4525,-71.5639,8233,439,7463.0,331.0,33.0,605.4963150257665,438972.0,,5.33219968419774,84000033.0,USA,32284.21333651048,,2020-09-29,,
9912,New Jersey,US,2020-09-30 04:30:25,40.2989,-74.521,209848,16117,34842.0,153604.0,34.0,2303.069400677085,3566760.0,,7.878746400864282,84000034.0,USA,40156.31280123483,,2020-09-29,,
9913,New Mexico,US,2020-09-30 04:30:25,34.8405,-106.2485,29157,875,16422.0,11860.0,35.0,1390.528269114935,909505.0,,3.0009946153582328,84000035.0,USA,43375.258545165096,,2020-09-29,,
9914,New York,US,2020-09-30 04:30:25,42.1657,-74.9481,460553,33310,76649.0,347856.0,36.0,2352.520445999578,10649353.0,,7.24223149182015,84000036.0,USA,54742.43507396923,,2020-09-29,,
9915,North Carolina,US,2020-09-30 04:30:25,35.6301,-79.8064,209136,3494,184422.0,21220.0,37.0,1994.0343727224154,3019586.0,,1.6706831917986382,84000037.0,USA,28790.63516272372,,2020-09-29,,
9916,North Dakota,US,2020-09-30 04:30:25,47.5289,-99.78399999999999,21401,239,17511.0,3651.0,38.0,2808.301686739399,608385.0,,1.1167702443811036,84000038.0,USA,79834.05549679685,,2020-09-29,,
9917,Northern Mariana Islands,US,2020-09-30 04:30:25,15.0979,145.6739,70,2,29.0,39.0,69.0,126.94037429276078,14846.0,,2.8571428571428568,580.0,MNP,26922.23995357609,,2020-09-29,,
9918,Ohio,US,2020-09-30 04:30:25,40.3888,-82.7649,152907,4430,131708.0,16416.0,39.0,1308.1161081691496,3141377.0,,3.128045151628114,84000039.0,USA,26874.41291459565,,2020-09-29,,
9919,Oklahoma,US,2020-09-30 04:30:25,35.5653,-96.9289,86219,1018,71957.0,13244.0,40.0,2178.9141239599685,1192403.0,,1.1807142277224278,84000040.0,USA,30134.236515759152,,2020-09-29,,
9920,Oregon,US,2020-09-30 04:30:25,44.571999999999996,-122.0709,33291,555,5538.0,27198.0,41.0,789.3095278344763,679383.0,,1.6671172388933946,84000041.0,USA,16107.761105066533,,2020-09-29,,
9921,Pennsylvania,US,2020-09-30 04:30:25,40.5908,-77.2098,163180,8101,127829.0,27250.0,42.0,1274.6456820108187,3028137.0,,4.964456428483882,84000042.0,USA,15814.534757060017,,2020-09-29,,
9922,Puerto Rico,US,2020-09-30 04:30:25,18.2208,-66.5901,48467,654,,47813.0,72.0,1652.2420338391387,354439.0,,1.3493717374708565,630.0,PRI,12082.840164068552,,2020-09-29,,
9923,Rhode Island,US,2020-09-30 04:30:25,41.6809,-71.5118,24556,1124,2316.0,21127.0,44.0,2318.0011346462634,760228.0,,4.532497149372863,84000044.0,USA,71762.88347409428,,2020-09-29,,
9924,South Carolina,US,2020-09-30 04:30:25,33.8569,-80.945,147634,3359,73136.0,71139.0,45.0,2867.395625393059,1300414.0,,2.2752211550184915,84000045.0,USA,25257.06419117473,,2020-09-29,,
9925,South Dakota,US,2020-09-30 04:30:25,44.2998,-99.4388,21997,223,18090.0,3684.0,46.0,2486.494796300043,189146.0,,1.01377460562804,84000046.0,USA,21380.667579259352,,2020-09-29,,
9926,Tennessee,US,2020-09-30 04:30:25,35.7478,-86.6923,194611,2420,177945.0,14246.0,47.0,2849.700417649338,2860481.0,,1.2435062766236236,84000047.0,USA,41886.19297150723,,2020-09-29,,
9927,Texas,US,2020-09-30 04:30:25,31.0545,-97.5635,774438,16179,661038.0,90324.0,48.0,2646.1137704351872,6200826.0,,2.0725591191558577,84000048.0,USA,21385.19605595016,,2020-09-29,,
9928,Utah,US,2020-09-30 04:30:25,40.15,-111.8624,72136,457,54844.0,16835.0,49.0,2250.0606682932216,821864.0,,0.6335255628257735,84000049.0,USA,25635.519866448656,,2020-09-29,,
9929,Vermont,US,2020-09-30 04:30:25,44.0459,-72.7107,1749,58,1601.0,90.0,50.0,280.29340260805884,162747.0,,3.316180674671241,84000050.0,USA,26081.709773729985,,2020-09-29,,
9930,Virgin Islands,US,2020-09-30 04:30:25,18.3358,-64.8963,1318,20,1243.0,55.0,78.0,1228.698213819592,20373.0,,1.5174506828528074,850.0,VIR,18992.616623783422,,2020-09-29,,
9931,Virginia,US,2020-09-30 04:30:25,37.7693,-78.17,147516,3187,17576.0,126584.0,51.0,1726.257067672159,2039510.0,,2.1615935389731584,84000051.0,USA,23894.38767578164,,2020-09-29,,
9932,Washington,US,2020-09-30 04:30:25,47.4009,-121.4905,88823,2093,,84918.0,53.0,1143.0495477743414,1848463.0,,2.4402012821396566,84000053.0,USA,24274.3135064406,,2020-09-29,,
9933,West Virginia,US,2020-09-30 04:30:25,38.4912,-80.9545,15693,350,11333.0,4010.0,54.0,875.6536154679276,558313.0,,2.230293761549736,84000054.0,USA,31153.303830545152,,2020-09-29,,
9934,Wisconsin,US,2020-09-30 04:30:25,44.2685,-89.6165,119955,1300,98385.0,20270.0,55.0,2060.220862958687,1540438.0,,1.0837397357342338,84000055.0,USA,26456.942234124082,,2020-09-29,,
9935,Wyoming,US,2020-09-30 04:30:25,42.756,-107.3025,5821,50,4702.0,1069.0,56.0,1005.7726964073128,100543.0,,0.8589589417625837,84000056.0,USA,17372.170454368745,,2020-09-29,,
9936,Alabama,US,2020-10-01 04:30:28,32.3182,-86.9023,154772,2540,67948.0,84213.0,1.0,3155.1124422186804,1132039.0,,1.641876910944338,84000001.0,USA,23087.82964542435,,2020-09-30,,
9937,Alaska,US,2020-10-01 04:30:28,61.3707,-152.4044,7874,56,4555.0,3213.0,2.0,1069.5172545776404,457207.0,,0.7157464212678937,84000002.0,USA,62498.82098845594,,2020-09-30,,
9938,American Samoa,US,2020-10-01 04:30:28,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,2020-09-30,,
9939,Arizona,US,2020-10-01 04:30:28,33.7298,-111.4312,218507,5650,35261.0,177596.0,4.0,3001.9988412793077,2193467.0,,2.585729518962779,84000004.0,USA,20025.163775429104,,2020-09-30,,
9940,Arkansas,US,2020-10-01 04:30:28,34.9697,-92.3731,83697,1369,75312.0,7016.0,5.0,2773.440554787521,1029717.0,,1.635661971157867,84000005.0,USA,34121.400859697984,,2020-09-30,,
9941,California,US,2020-10-01 04:30:28,36.1162,-119.6816,822246,15943,,803230.0,6.0,2073.0673644962976,14705202.0,,1.9392881341447783,84000006.0,USA,37216.84300070892,,2020-09-30,,
9942,Colorado,US,2020-10-01 04:30:28,39.0598,-105.3111,70536,2051,6500.0,61964.0,8.0,1224.487456969724,1341180.0,,2.9086010068779693,84000008.0,USA,23289.485748261424,,2020-09-30,,
9943,Connecticut,US,2020-10-01 04:30:28,41.5978,-72.7554,57550,4508,9310.0,43732.0,9.0,1614.1758012749044,1593993.0,,7.8331885317115555,84000009.0,USA,44708.68684624828,,2020-09-30,,
9944,Delaware,US,2020-10-01 04:30:28,39.3185,-75.5071,20613,652,10622.0,9355.0,10.0,2116.8373445721963,286562.0,,3.085431523795663,84000010.0,USA,29428.28036361993,,2020-09-30,,
9945,Diamond Princess,US,2020-10-01 04:30:28,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2020-09-30,,
9946,District of Columbia,US,2020-10-01 04:30:28,38.8974,-77.0268,15326,627,12155.0,2544.0,11.0,2171.5935835544933,387860.0,,4.091087041628605,84000011.0,USA,54957.21566732648,,2020-09-30,,
9947,Florida,US,2020-10-01 04:30:28,27.7663,-81.6868,706516,14317,,692199.0,12.0,3289.5271973951453,5301184.0,,2.0264226146329314,84000012.0,USA,24682.22792745809,,2020-09-30,,
9948,Georgia,US,2020-10-01 04:30:28,33.0406,-83.6431,318026,7021,,311005.0,13.0,2995.321934522153,2933679.0,,2.207681132989127,84000013.0,USA,27630.800807314547,,2020-09-30,,
9949,Grand Princess,US,2020-10-01 04:30:28,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-09-30,,
9950,Guam,US,2020-10-01 04:30:28,13.4443,144.7937,2488,49,1822.0,617.0,66.0,1514.9577723788125,50114.0,,1.969453376205788,316.0,GUM,30514.70812097741,,2020-09-30,,
9951,Hawaii,US,2020-10-01 04:30:28,21.0943,-157.4983,12410,136,10256.0,2018.0,15.0,876.4916602630748,296501.0,,1.095890410958904,84000015.0,USA,20941.229150657688,,2020-09-30,,
9952,Idaho,US,2020-10-01 04:30:28,44.2405,-114.4788,42048,469,21976.0,19603.0,16.0,2352.908260191991,306706.0,,1.1153919330289193,84000016.0,USA,17162.554243969862,,2020-09-30,,
9953,Illinois,US,2020-10-01 04:30:28,40.3495,-88.9861,295720,8916,,286804.0,17.0,2333.681954629883,5627311.0,,3.015014202624104,84000017.0,USA,44408.068895543896,,2020-09-30,,
9954,Indiana,US,2020-10-01 04:30:28,39.8494,-86.2583,120019,3645,94816.0,21571.0,18.0,1782.7554332382829,1379850.0,,3.0261875203092843,84000018.0,USA,20496.21380409639,,2020-09-30,,
9955,Iowa,US,2020-10-01 04:30:28,42.0115,-93.2105,89247,1358,68456.0,19433.0,19.0,2828.6852589641435,764867.0,,1.5216197743341513,84000019.0,USA,24242.473225633657,,2020-09-30,,
9956,Kansas,US,2020-10-01 04:30:28,38.5266,-96.7265,61122,680,2095.0,56276.0,20.0,2026.5580709803332,521450.0,,1.133130081300813,84000020.0,USA,17898.860198385755,,2020-09-30,,
9957,Kentucky,US,2020-10-01 04:30:28,37.6681,-84.6701,68840,1174,11840.0,55826.0,21.0,1540.8468793486004,1375987.0,,1.7054038349796632,84000021.0,USA,30798.740194280108,,2020-09-30,,
9958,Louisiana,US,2020-10-01 04:30:28,31.1695,-91.8678,166033,5511,154163.0,6359.0,22.0,3571.528443721102,2318604.0,,3.319219673197497,84000022.0,USA,49875.387035863496,,2020-09-30,,
9959,Maine,US,2020-10-01 04:30:28,44.6939,-69.3819,5389,141,4678.0,570.0,23.0,400.90402406763224,435100.0,,2.6164408981258123,84000023.0,USA,32368.406174026117,,2020-09-30,,
9960,Maryland,US,2020-10-01 04:30:28,39.0639,-76.8021,124725,3949,7536.0,113240.0,24.0,2063.0433631948763,1618007.0,,3.1661655642413318,84000024.0,USA,26763.02748408781,,2020-09-30,,
9961,Massachusetts,US,2020-10-01 04:30:28,42.2302,-71.5301,132116,9456,113768.0,8892.0,25.0,1916.8072904719809,4050617.0,,7.157346574222653,84000025.0,USA,58768.44739857204,,2020-09-30,,
9962,Michigan,US,2020-10-01 04:30:28,43.3266,-84.5361,138014,7083,95051.0,35880.0,26.0,1381.9563051718876,3647862.0,,5.1320880490385035,84000026.0,USA,36526.62694579487,,2020-09-30,,
9963,Minnesota,US,2020-10-01 04:30:28,45.6945,-93.9002,99134,2089,89392.0,7653.0,27.0,1757.8097294291545,2030167.0,,2.1072487743861843,84000027.0,USA,35998.21761419893,,2020-09-30,,
9964,Mississippi,US,2020-10-01 04:30:28,32.7416,-89.6787,98190,2969,89737.0,5484.0,28.0,3299.2299780689746,737033.0,,3.0237295040228127,84000028.0,USA,24764.65392021703,,2020-09-30,,
9965,Missouri,US,2020-10-01 04:30:28,38.4561,-92.2884,130485,2098,,124646.0,29.0,2064.627071796199,1304385.0,,1.6327980112851674,84000029.0,USA,21252.958079508226,,2020-09-30,,
9966,Montana,US,2020-10-01 04:30:28,46.9219,-110.4544,13071,180,9256.0,3635.0,30.0,1222.9855030698614,343158.0,,1.3770943309616708,84000030.0,USA,32107.50969799154,,2020-09-30,,
9967,Nebraska,US,2020-10-01 04:30:28,41.1254,-98.2681,45564,478,33198.0,11888.0,31.0,2355.449315759653,455638.0,,1.0490738302168379,84000031.0,USA,23554.3897667917,,2020-09-30,,
9968,Nevada,US,2020-10-01 04:30:28,38.3135,-117.0554,79980,1600,2220.0,76160.0,32.0,2596.621729548763,698096.0,,2.000500125031258,84000032.0,USA,22664.30661304168,,2020-09-30,,
9969,New Hampshire,US,2020-10-01 04:30:28,43.4525,-71.5639,8266,439,7463.0,364.0,33.0,607.9233013485954,438972.0,,5.310912170336319,84000033.0,USA,32284.21333651048,,2020-09-30,,
9970,New Jersey,US,2020-10-01 04:30:28,40.2989,-74.521,210661,16122,34859.0,154294.0,34.0,2311.085441766051,3613032.0,,7.853854585312388,84000034.0,USA,40677.2654041402,,2020-09-30,,
9971,New Mexico,US,2020-10-01 04:30:28,34.8405,-106.2485,29435,877,16565.0,11993.0,35.0,1403.7863841066678,914986.0,,2.9794462374723967,84000035.0,USA,43636.65325117117,,2020-09-30,,
9972,New York,US,2020-10-01 04:30:28,42.1657,-74.9481,461537,33324,76754.0,348742.0,36.0,2357.660893036499,10747313.0,,7.2284034196084574,84000036.0,USA,55245.99326570595,,2020-09-30,,
9973,North Carolina,US,2020-10-01 04:30:28,35.6301,-79.8064,210632,3532,184422.0,22678.0,37.0,2008.2981791526456,3034871.0,,1.6768582171749782,84000037.0,USA,28936.371981765216,,2020-09-30,,
9974,North Dakota,US,2020-10-01 04:30:28,47.5289,-99.78399999999999,21846,246,17938.0,3662.0,38.0,2866.6958856366027,613487.0,,1.1260642680582258,84000038.0,USA,80503.55482887219,,2020-09-30,,
9975,Northern Mariana Islands,US,2020-10-01 04:30:28,15.0979,145.6739,70,2,29.0,39.0,69.0,126.94037429276078,15182.0,,2.8571428571428568,580.0,MNP,27531.55375018134,,2020-09-30,,
9976,Ohio,US,2020-10-01 04:30:28,40.3888,-82.7649,153987,4448,132980.0,16203.0,39.0,1317.3554850245098,3165935.0,,3.1197438744829107,84000039.0,USA,27084.506078312275,,2020-09-30,,
9977,Oklahoma,US,2020-10-01 04:30:28,35.5653,-96.9289,87199,1031,73100.0,13068.0,40.0,2203.68054251598,1204028.0,,1.18235300863542,84000040.0,USA,30428.02183791592,,2020-09-30,,
9978,Oregon,US,2020-10-01 04:30:28,44.571999999999996,-122.0709,33509,559,5720.0,27230.0,41.0,794.4781763301031,685873.0,,1.668208540988988,84000041.0,USA,16261.635090096894,,2020-09-30,,
9979,Pennsylvania,US,2020-10-01 04:30:28,40.5908,-77.2098,164099,8130,130352.0,25617.0,42.0,1281.8242540280264,3053816.0,,4.954326351775452,84000042.0,USA,15920.135535189102,,2020-09-30,,
9980,Puerto Rico,US,2020-10-01 04:30:28,18.2208,-66.5901,48755,661,,48094.0,72.0,1662.0599657463265,354727.0,,1.3557583837555125,630.0,PRI,12092.65809597574,,2020-09-30,,
9981,Rhode Island,US,2020-10-01 04:30:28,41.6809,-71.5118,24748,1125,2322.0,21312.0,44.0,2336.125267968143,769822.0,,4.501373848391789,84000044.0,USA,72668.52376102198,,2020-09-30,,
9982,South Carolina,US,2020-10-01 04:30:28,33.8569,-80.945,147942,3378,71691.0,72873.0,45.0,2873.377701694054,1309098.0,,2.283327249868192,84000045.0,USA,25425.72766714174,,2020-09-30,,
9983,South Dakota,US,2020-10-01 04:30:28,44.2998,-99.4388,22389,223,18508.0,3658.0,46.0,2530.8056550603114,190769.0,,0.9960248336236543,84000046.0,USA,21564.128099075464,,2020-09-30,,
9984,Tennessee,US,2020-10-01 04:30:28,35.7478,-86.6923,196139,2454,179322.0,14363.0,47.0,2872.0750122928484,2884356.0,,1.2511535186780804,84000047.0,USA,42235.79601281209,,2020-09-30,,
9985,Texas,US,2020-10-01 04:30:28,31.0545,-97.5635,778057,16288,664883.0,92120.0,48.0,2665.9614170716172,6237157.0,,2.0718766291643544,84000048.0,USA,21510.493162804745,,2020-09-30,,
9986,Utah,US,2020-10-01 04:30:28,40.15,-111.8624,73042,459,55141.0,17442.0,49.0,2278.320551922389,829970.0,,0.6284055748747296,84000049.0,USA,25888.361606733462,,2020-09-30,,
9987,Vermont,US,2020-10-01 04:30:28,44.0459,-72.7107,1752,58,1606.0,88.0,50.0,280.77418031407603,162727.0,,3.310502283105023,84000050.0,USA,26078.504589023203,,2020-09-30,,
9988,Virgin Islands,US,2020-10-01 04:30:28,18.3358,-64.8963,1318,20,1254.0,44.0,78.0,1228.698213819592,20561.0,,1.5174506828528074,850.0,VIR,19167.87858448,,2020-09-30,,
9989,Virginia,US,2020-10-01 04:30:28,37.7693,-78.17,148271,3208,17633.0,127254.0,51.0,1735.0087323336754,2049988.0,,2.164195229992167,84000051.0,USA,24017.14529602711,,2020-09-30,,
9990,Washington,US,2020-10-01 04:30:28,47.4009,-121.4905,89463,2100,,85396.0,53.0,1149.352984999264,1854399.0,,2.4291035396814515,84000053.0,USA,24352.266013455475,,2020-09-30,,
9991,West Virginia,US,2020-10-01 04:30:28,38.4912,-80.9545,15850,355,11507.0,3988.0,54.0,884.4140575521985,561568.0,,2.2397476340694005,84000054.0,USA,31334.929556559815,,2020-09-30,,
9992,Wisconsin,US,2020-10-01 04:30:28,44.2685,-89.6165,122274,1327,99925.0,21022.0,55.0,2100.0495668993412,1552370.0,,1.0852675139440928,84000055.0,USA,26661.873711234854,,2020-09-30,,
9993,Wyoming,US,2020-10-01 04:30:28,42.756,-107.3025,5948,50,4791.0,1107.0,56.0,1027.71619966169,101160.0,,0.8406186953597848,84000056.0,USA,17478.777867817174,,2020-09-30,,
9994,Alabama,US,2020-10-02 04:30:36,32.3182,-86.9023,155727,2548,67948.0,85248.0,1.0,3176.384329777481,1138732.0,,1.636018080953359,84000001.0,USA,23224.332755137733,,2020-10-01,,
9995,Alaska,US,2020-10-02 04:30:36,61.3707,-152.4044,7996,58,4838.0,3053.0,2.0,1086.4676814139937,462323.0,,0.7171615500754907,84000002.0,USA,63198.16279244612,,2020-10-01,,
9996,American Samoa,US,2020-10-02 04:30:36,-14.270999999999999,-170.132,0,0,,0.0,60.0,0.0,1571.0,,,16.0,ASM,2823.457522330656,,2020-10-01,,
9997,Arizona,US,2020-10-02 04:30:36,33.7298,-111.4312,219212,5674,35411.0,178127.0,4.0,3011.6846141978044,2216176.0,,2.5883619509880846,84000004.0,USA,20214.661457506867,,2020-10-01,,
9998,Arkansas,US,2020-10-02 04:30:36,34.9697,-92.3731,84821,1384,76186.0,7251.0,5.0,2810.6861810773657,1042616.0,,1.6316714021291896,84000005.0,USA,34548.83087171997,,2020-10-01,,
9999,California,US,2020-10-02 04:30:36,36.1162,-119.6816,825397,16037,,806232.0,6.0,2080.8877293489663,14771851.0,,1.9427028539111293,84000006.0,USA,37385.52244959743,,2020-10-01,,
10000,Colorado,US,2020-10-02 04:30:36,39.0598,-105.3111,71218,2054,6531.0,62612.0,8.0,1236.3303336009849,1357159.0,,2.8849530176833293,84000008.0,USA,23566.959832852208,,2020-10-01,,
10001,Connecticut,US,2020-10-02 04:30:36,41.5978,-72.7554,57742,4511,9408.0,43823.0,9.0,1619.5610619846314,1604380.0,,7.812337639846213,84000009.0,USA,45000.02384099794,,2020-10-01,,
10002,Delaware,US,2020-10-02 04:30:36,39.3185,-75.5071,20787,654,10648.0,9503.0,10.0,2134.7061505662564,288217.0,,3.0596045605426467,84000010.0,USA,29598.23940913815,,2020-10-01,,
10003,Diamond Princess,US,2020-10-02 04:30:36,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,,2020-10-01,,
10004,District of Columbia,US,2020-10-02 04:30:36,38.8974,-77.0268,15358,628,12202.0,2528.0,11.0,2171.5935835544933,390180.0,,4.091087041628605,84000011.0,USA,55285.94443633644,,2020-10-01,,
10005,Florida,US,2020-10-02 04:30:36,27.7663,-81.6868,709144,14444,,694700.0,12.0,3301.7631233681655,5325835.0,,2.0368218584659816,84000012.0,USA,24797.002589239262,,2020-10-01,,
10006,Georgia,US,2020-10-02 04:30:36,33.0406,-83.6431,319359,7063,,312296.0,13.0,3007.876770097603,2954392.0,,2.2116176465983424,84000013.0,USA,27825.885810521064,,2020-10-01,,
10007,Grand Princess,US,2020-10-02 04:30:36,,,103,3,,100.0,99999.0,,,,2.912621359223301,84099999.0,USA,,,2020-10-01,,
10008,Guam,US,2020-10-02 04:30:36,13.4443,144.7937,2488,49,1866.0,573.0,66.0,1514.9577723788125,50548.0,,1.969453376205788,316.0,GUM,30778.973262943815,,2020-10-01,,
10009,Hawaii,US,2020-10-02 04:30:36,21.0943,-157.4983,12515,139,10298.0,2078.0,15.0,883.9075848664287,298463.0,,1.110667199360767,84000015.0,USA,21079.80099896036,,2020-10-01,,
10010,Idaho,US,2020-10-02 04:30:36,44.2405,-114.4788,42561,472,22180.0,19909.0,16.0,2381.614546756833,309156.0,,1.1089964991424073,84000016.0,USA,17299.65054432827,,2020-10-01,,
10011,Illinois,US,2020-10-02 04:30:36,40.3495,-88.9861,297884,8940,,288944.0,17.0,2350.759216059002,5692926.0,,3.0011682399860358,84000017.0,USA,44925.87134871934,,2020-10-01,,
