,Date,State,Confirmed,Recovered,Deceased,Other,Tested,New_Confirmerd,New_Deaths,New_Recovered
1172,2020-04-19,Puducherry,7,4,0,0,1245.0,0.0,0.0,0.0
1207,2020-04-20,Puducherry,7,4,0,0,1272.0,0.0,0.0,0.0
1242,2020-04-21,Puducherry,7,4,0,0,1319.0,0.0,0.0,0.0
1277,2020-04-22,Puducherry,7,4,0,0,1473.0,0.0,0.0,0.0
1312,2020-04-23,Puducherry,7,4,0,0,1548.0,0.0,0.0,0.0
1347,2020-04-24,Puducherry,7,4,0,0,1704.0,0.0,0.0,0.0
1382,2020-04-25,Puducherry,8,4,0,0,1864.0,1.0,0.0,0.0
1417,2020-04-26,Puducherry,8,4,0,0,1977.0,0.0,0.0,0.0
1452,2020-04-27,Puducherry,8,5,0,0,2014.0,0.0,0.0,1.0
1487,2020-04-28,Puducherry,8,5,0,0,2156.0,0.0,0.0,0.0
1522,2020-04-29,Puducherry,8,5,0,0,2228.0,0.0,0.0,0.0
1557,2020-04-30,Puducherry,8,5,0,0,2353.0,0.0,0.0,0.0
1592,2020-05-01,Puducherry,8,5,0,0,2698.0,0.0,0.0,0.0
1627,2020-05-02,Puducherry,9,5,0,0,2990.0,1.0,0.0,0.0
1662,2020-05-03,Puducherry,9,6,0,0,3155.0,0.0,0.0,1.0
1697,2020-05-04,Puducherry,9,6,0,0,3281.0,0.0,0.0,0.0
1733,2020-05-05,Puducherry,9,6,0,0,3560.0,0.0,0.0,0.0
1769,2020-05-06,Puducherry,9,6,0,0,3641.0,0.0,0.0,0.0
1805,2020-05-07,Puducherry,9,6,0,0,3866.0,0.0,0.0,0.0
1841,2020-05-08,Puducherry,10,8,0,0,4111.0,1.0,0.0,2.0
1877,2020-05-09,Puducherry,10,8,0,0,4266.0,0.0,0.0,0.0
1913,2020-05-10,Puducherry,12,9,0,0,4364.0,2.0,0.0,1.0
1949,2020-05-11,Puducherry,12,9,0,0,4486.0,0.0,0.0,0.0
1985,2020-05-12,Puducherry,12,9,0,0,4486.0,0.0,0.0,0.0
2021,2020-05-13,Puducherry,13,9,0,0,4919.0,1.0,0.0,0.0
2057,2020-05-14,Puducherry,16,9,0,0,5112.0,3.0,0.0,0.0
2093,2020-05-15,Puducherry,16,9,0,0,5312.0,0.0,0.0,0.0
2129,2020-05-16,Puducherry,17,9,0,0,5484.0,1.0,0.0,0.0
2165,2020-05-17,Puducherry,17,9,0,0,5619.0,0.0,0.0,0.0
2201,2020-05-18,Puducherry,17,9,0,0,5754.0,0.0,0.0,0.0
2237,2020-05-19,Puducherry,22,10,0,0,5829.0,5.0,0.0,1.0
2274,2020-05-20,Puducherry,23,10,0,0,5960.0,1.0,0.0,0.0
2311,2020-05-21,Puducherry,23,10,0,0,6106.0,0.0,0.0,0.0
2348,2020-05-22,Puducherry,26,10,0,0,6233.0,3.0,0.0,0.0
2385,2020-05-23,Puducherry,26,10,0,0,6349.0,0.0,0.0,0.0
2422,2020-05-24,Puducherry,41,12,0,0,6536.0,15.0,0.0,2.0
2459,2020-05-25,Puducherry,49,17,0,0,6606.0,8.0,0.0,5.0
2496,2020-05-26,Puducherry,49,17,0,0,6677.0,0.0,0.0,0.0
2533,2020-05-27,Puducherry,49,17,0,0,6808.0,0.0,0.0,0.0
2570,2020-05-28,Puducherry,53,17,0,0,6917.0,4.0,0.0,0.0
2607,2020-05-29,Puducherry,57,23,0,0,7043.0,4.0,0.0,6.0
2644,2020-05-30,Puducherry,57,23,0,0,7164.0,0.0,0.0,0.0
2681,2020-05-31,Puducherry,70,25,0,0,7255.0,13.0,0.0,2.0
2718,2020-06-01,Puducherry,79,25,0,0,7354.0,9.0,0.0,0.0
2755,2020-06-02,Puducherry,79,25,0,0,7444.0,0.0,0.0,0.0
2792,2020-06-03,Puducherry,90,33,0,0,7576.0,11.0,0.0,8.0
2829,2020-06-04,Puducherry,99,37,0,0,7794.0,9.0,0.0,4.0
2866,2020-06-05,Puducherry,104,43,0,0,7963.0,5.0,0.0,6.0
2903,2020-06-06,Puducherry,107,48,0,0,8118.0,3.0,0.0,5.0
2940,2020-06-07,Puducherry,119,49,0,0,8274.0,12.0,0.0,1.0
2977,2020-06-08,Puducherry,128,53,0,0,8472.0,9.0,0.0,4.0
3014,2020-06-09,Puducherry,132,55,0,0,8752.0,4.0,0.0,2.0
3051,2020-06-10,Puducherry,144,60,0,0,8954.0,12.0,0.0,5.0
3088,2020-06-11,Puducherry,157,67,2,0,9250.0,13.0,2.0,7.0
3125,2020-06-12,Puducherry,163,76,3,0,9658.0,6.0,1.0,9.0
3162,2020-06-13,Puducherry,176,82,3,0,10008.0,13.0,0.0,6.0
3199,2020-06-14,Puducherry,194,91,4,0,10321.0,18.0,1.0,9.0
3236,2020-06-15,Puducherry,202,95,4,0,10486.0,8.0,0.0,4.0
3273,2020-06-16,Puducherry,216,99,4,0,10929.0,14.0,0.0,4.0
3310,2020-06-17,Puducherry,245,109,5,0,11356.0,29.0,1.0,10.0
3347,2020-06-18,Puducherry,271,116,6,0,11679.0,26.0,1.0,7.0
3384,2020-06-19,Puducherry,287,118,7,0,11992.0,16.0,1.0,2.0
3421,2020-06-20,Puducherry,338,131,7,0,12409.0,51.0,0.0,13.0
3458,2020-06-21,Puducherry,366,140,8,0,12781.0,28.0,1.0,9.0
3495,2020-06-22,Puducherry,383,149,8,0,13037.0,17.0,0.0,9.0
3532,2020-06-23,Puducherry,402,165,9,0,13435.0,19.0,1.0,16.0
3569,2020-06-24,Puducherry,461,176,9,0,13861.0,59.0,0.0,11.0
3606,2020-06-25,Puducherry,502,187,9,0,14267.0,41.0,0.0,11.0
3643,2020-06-26,Puducherry,534,203,9,0,14689.0,32.0,0.0,16.0
3680,2020-06-27,Puducherry,619,221,10,0,15225.0,85.0,1.0,18.0
3717,2020-06-28,Puducherry,648,252,11,0,15892.0,29.0,1.0,31.0
3754,2020-06-29,Puducherry,690,262,11,0,16479.0,42.0,0.0,10.0
3791,2020-06-30,Puducherry,714,272,12,0,17281.0,24.0,1.0,10.0
3828,2020-07-01,Puducherry,739,301,12,0,18092.0,25.0,0.0,29.0
3865,2020-07-02,Puducherry,802,331,12,0,18791.0,63.0,0.0,30.0
3902,2020-07-03,Puducherry,824,384,13,0,19560.0,22.0,1.0,53.0
3939,2020-07-04,Puducherry,904,405,14,0,20186.0,80.0,1.0,21.0
3976,2020-07-05,Puducherry,946,448,14,0,20778.0,42.0,0.0,43.0
4013,2020-07-06,Puducherry,1011,480,14,0,21382.0,65.0,0.0,32.0
4050,2020-07-07,Puducherry,1041,517,14,0,22055.0,30.0,0.0,37.0
4087,2020-07-08,Puducherry,1151,584,14,0,22743.0,110.0,0.0,67.0
4124,2020-07-09,Puducherry,1200,619,16,0,23515.0,49.0,2.0,35.0
4161,2020-07-10,Puducherry,1272,637,17,0,24485.0,72.0,1.0,18.0
4198,2020-07-11,Puducherry,1337,690,18,0,25342.0,65.0,1.0,53.0
4235,2020-07-12,Puducherry,1418,739,18,0,26208.0,81.0,0.0,49.0
4272,2020-07-13,Puducherry,1468,785,18,0,26592.0,50.0,0.0,46.0
4309,2020-07-14,Puducherry,1531,829,18,0,27229.0,63.0,0.0,44.0
4346,2020-07-15,Puducherry,1596,889,21,0,27916.0,65.0,3.0,60.0
4383,2020-07-16,Puducherry,1743,947,22,0,28995.0,147.0,1.0,58.0
4420,2020-07-17,Puducherry,1832,1014,25,0,29851.0,89.0,3.0,67.0
4457,2020-07-18,Puducherry,1890,1062,28,0,30652.0,58.0,3.0,48.0
4494,2020-07-19,Puducherry,1999,1154,28,0,31420.0,109.0,0.0,92.0
4530,2020-07-20,Puducherry,2092,1265,29,0,31947.0,93.0,1.0,111.0
4566,2020-07-21,Puducherry,2179,1318,30,0,32468.0,87.0,1.0,53.0
4602,2020-07-22,Puducherry,2300,1369,31,0,33096.0,121.0,1.0,51.0
4638,2020-07-23,Puducherry,2420,1400,34,0,33658.0,120.0,3.0,31.0
4674,2020-07-24,Puducherry,2515,1483,35,0,34305.0,95.0,1.0,83.0
4710,2020-07-25,Puducherry,2654,1561,38,0,35080.0,139.0,3.0,78.0
4746,2020-07-26,Puducherry,2787,1645,40,0,35704.0,133.0,2.0,84.0
4782,2020-07-27,Puducherry,2872,1720,43,0,36288.0,85.0,3.0,75.0
4818,2020-07-28,Puducherry,3011,1782,47,0,37162.0,139.0,4.0,62.0
4854,2020-07-29,Puducherry,3177,1874,47,0,37999.0,166.0,0.0,92.0
4890,2020-07-30,Puducherry,3298,1958,48,0,38734.0,121.0,1.0,84.0
4926,2020-07-31,Puducherry,3472,2100,49,0,39707.0,174.0,1.0,142.0
4962,2020-08-01,Puducherry,3606,2198,51,0,40652.0,134.0,2.0,98.0
4998,2020-08-02,Puducherry,3806,2309,52,0,41540.0,200.0,1.0,111.0
5034,2020-08-03,Puducherry,3982,2411,56,0,41485.0,176.0,4.0,102.0
5070,2020-08-04,Puducherry,4147,2537,58,0,43134.0,165.0,2.0,126.0
5106,2020-08-05,Puducherry,4433,2668,65,0,44158.0,286.0,7.0,131.0
5142,2020-08-06,Puducherry,4621,2808,70,0,45098.0,188.0,5.0,140.0
5178,2020-08-07,Puducherry,4862,2914,75,0,45954.0,241.0,5.0,106.0
5214,2020-08-08,Puducherry,5123,3054,80,0,46878.0,261.0,5.0,140.0
5250,2020-08-09,Puducherry,5382,3201,87,0,47836.0,259.0,7.0,147.0
5286,2020-08-10,Puducherry,5624,3355,89,0,48748.0,242.0,2.0,154.0
5322,2020-08-11,Puducherry,5900,3532,91,0,49715.0,276.0,2.0,177.0
5358,2020-08-12,Puducherry,6381,3676,96,0,50942.0,481.0,5.0,144.0
5394,2020-08-13,Puducherry,6680,3828,102,0,52022.0,299.0,6.0,152.0
5430,2020-08-14,Puducherry,6995,4009,106,0,53503.0,315.0,4.0,181.0
5466,2020-08-15,Puducherry,7354,4224,106,0,54852.0,359.0,0.0,215.0
5502,2020-08-16,Puducherry,7732,4443,110,0,55937.0,378.0,4.0,219.0
5538,2020-08-17,Puducherry,8029,4627,114,0,57025.0,297.0,4.0,184.0
5574,2020-08-18,Puducherry,8396,4909,123,0,58535.0,367.0,9.0,282.0
5610,2020-08-19,Puducherry,8752,5312,129,0,59757.0,356.0,6.0,403.0
5646,2020-08-20,Puducherry,9292,5634,137,0,61343.0,540.0,8.0,322.0
5682,2020-08-21,Puducherry,9594,5934,143,0,62413.0,302.0,6.0,300.0
5718,2020-08-22,Puducherry,10112,6307,151,0,63590.0,518.0,8.0,373.0
5754,2020-08-23,Puducherry,10522,6657,159,0,64652.0,410.0,8.0,350.0
5790,2020-08-24,Puducherry,10859,6942,164,0,65769.0,337.0,5.0,285.0
5826,2020-08-25,Puducherry,11426,7273,172,0,67301.0,567.0,8.0,331.0
5862,2020-08-26,Puducherry,11930,7486,180,0,68888.0,504.0,8.0,213.0
5898,2020-08-27,Puducherry,12434,7761,190,0,70226.0,504.0,10.0,275.0
5934,2020-08-28,Puducherry,13024,8080,199,0,71723.0,590.0,9.0,319.0
5970,2020-08-29,Puducherry,13556,8511,211,0,73165.0,532.0,12.0,431.0
6006,2020-08-30,Puducherry,14127,8968,221,0,75031.0,571.0,10.0,457.0
6042,2020-08-31,Puducherry,14411,9334,228,0,76105.0,284.0,7.0,366.0
6078,2020-09-01,Puducherry,14766,9675,240,0,77428.0,355.0,12.0,341.0
6114,2020-09-02,Puducherry,15157,9968,253,0,78734.0,391.0,13.0,293.0
6150,2020-09-03,Puducherry,15581,10279,260,0,80201.0,424.0,7.0,311.0
6186,2020-09-04,Puducherry,16172,10674,280,0,81705.0,591.0,20.0,395.0
6222,2020-09-05,Puducherry,16566,11107,298,0,83142.0,394.0,18.0,433.0
6258,2020-09-06,Puducherry,17032,11632,314,0,84833.0,466.0,16.0,525.0
6294,2020-09-07,Puducherry,17316,12135,325,0,85906.0,284.0,11.0,503.0
6330,2020-09-08,Puducherry,17749,12581,337,0,88060.0,433.0,12.0,446.0
6366,2020-09-09,Puducherry,18084,12967,347,0,90643.0,335.0,10.0,386.0
6402,2020-09-10,Puducherry,18536,13389,353,0,92904.0,452.0,6.0,422.0
